,Country Name,Country Code,Indicator Name,Indicator Code,Year,Valor
3500,Camerún,CMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.54715969490351
3501,"Congo, República Democrática del",COD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-2.44022356449149
3502,"Congo, República del",COG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.81679626842326
3503,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.16694132350723
3504,Comoras,COM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3505,Cabo Verde,CPV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3506,Costa Rica,CRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.65904831414015
3507,Estados pequeos del Caribe,CSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.73219696592685
3508,Cuba,CUB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3509,Curacao,CUW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3510,Islas Caimán,CYM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3511,Chipre,CYP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3512,República Checa,CZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3513,Alemania,DEU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3514,Djibouti,DJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3515,Dominica,DMA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3516,Dinamarca,DNK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,9.26993821451794
3517,República Dominicana,DOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.76486511640712
3518,Argelia,DZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.83941300773414
3519,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,10.8968398976763
3520,inicial del dividendo demográfico,EAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.05325584329336
3521,Asia oriental y el Pacífico,EAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,10.5568517355512
3522,Europa y Asia central (excluido altos ingresos),ECA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3523,Europa y Asia central,ECS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3524,Ecuador,ECU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.40724536151613
3525,"Egipto, República Árabe de",EGY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.5075774740906
3526,Zona del Euro,EMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3527,Eritrea,ERI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3528,España,ESP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.30851024557151
3529,Estonia,EST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3530,Etiopía,ETH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3531,Unión Europea,EUU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3532,Frágiles y situaciones de conflicto afectados,FCS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3533,Finlandia,FIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.23868659789346
3534,Fiji,FJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.87728073334799
3535,Francia,FRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.65209950760072
3536,Islas Feroe,FRO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3537,Micronesia (Estados Federados de),FSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3538,Gabón,GAB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.55445363440386
3539,Reino Unido,GBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.53365938602349
3540,Georgia,GEO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3541,Ghana,GHA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,2.20932750184639
3542,Gibraltar,GIB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3543,Guinea,GIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3544,Gambia,GMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3545,Guinea-Bissau,GNB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3546,Guinea Ecuatorial,GNQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3547,Grecia,GRC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,9.40967663829282
3548,Granada,GRD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3549,Groenlandia,GRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3550,Guatemala,GTM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.63299243190491
3551,Guam,GUM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3552,Guyana,GUY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.3602823799386
3553,Ingreso alto,HIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.34801495922579
3554,"Hong Kong, Región Administrativa Especial",HKG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.62819643718244
3555,Honduras,HND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.41664557116319
3556,Países pobres muy endeudados (PPME),HPC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,2.93388741092772
3557,Croacia,HRV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3558,Haití,HTI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-1.64735736887533
3559,Hungría,HUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3560,Sólo BIRF,IBD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.97209020123739
3561,BIRF y la AIF,IBT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.50553373119034
3562,total de la AIF,IDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.90407609543442
3563,mezcla de la AIF,IDB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.17045037399895
3564,Indonesia,IDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.52969814847717
3565,Sólo AIF,IDX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.664958354671
3566,Isla de Man,IMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3567,India,IND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.45295012250209
3568,No clasificado,INX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3569,Irlanda,IRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3570,"Irán, República Islámica del",IRN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.4752282487852
3571,Iraq,IRQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3572,Islandia,ISL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,9.91654401443
3573,Israel,ISR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.93719197503013
3574,Italia,ITA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,2.79770227911507
3575,Jamaica,JAM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3576,Jordania,JOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3577,Japón,JPN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.6767081963977
3578,Kazajstán,KAZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3579,Kenya,KEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.96446728844091
3580,Kirguistán,KGZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3581,Camboya,KHM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3582,Kiribati,KIR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3583,Saint Kitts y Nevis,KNA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3584,"Corea, República de",KOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,9.47382471805444
3585,Kuwait,KWT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3586,América Latina y el Caribe (excluido altos ingresos),LAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.53356980307002
3587,República Democrática Popular Lao,LAO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3588,Líbano,LBN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3589,Liberia,LBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3590,Libia,LBY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3591,Santa Lucía,LCA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3592,América Latina y el Caribe,LCN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.2008924562563
3593,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3594,Países de ingreso bajo,LIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3595,Liechtenstein,LIE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3596,Sri Lanka,LKA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.90643383679523
3597,Países de ingreso mediano bajo,LMC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.55806045079797
3598,Ingreso mediano y bajo,LMY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.66128271911208
3599,Lesotho,LSO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.25111812361273
3600,avanzada del dividendo demográfico,LTE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.54786195487878
3601,Lituania,LTU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3602,Luxemburgo,LUX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.86582881901587
3603,Letonia,LVA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3604,"Región Administrativa Especial de Macao, China",MAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3605,Isla de San Martín (parte francesa),MAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3606,Marruecos,MAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3607,Mónaco,MCO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3608,República de Moldova,MDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3609,Madagascar,MDG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.96251884651457
3610,Maldivas,MDV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3611,Oriente Medio y Norte de África,MEA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3612,México,MEX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.905480765777
3613,Islas Marshall,MHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3614, Ingreso mediano,MIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.94817026228178
3615,Macedonia del Norte,MKD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3616,Malí,MLI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3617,Malta,MLT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3618,Myanmar,MMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.12560964031456
3619,Oriente Medio y Norte de África (excluido altos ingresos),MNA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3620,Montenegro,MNE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3621,Mongolia,MNG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3622,Mariana,MNP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3623,Mozambique,MOZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3624,Mauritania,MRT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,27.6908863519324
3625,Mauricio,MUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3626,Malawi,MWI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,2.66110326795945
3627,Malasia,MYS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.35896290971056
3628,América del Norte,NAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.80252222863176
3629,Namibia,NAM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3630,Nueva Caledonia,NCL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3631,Níger,NER,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.131039891085265
3632,Nigeria,NGA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.95048866604155
3633,Nicaragua,NIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.6984790301545
3634,Países Bajos,NLD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.27490393060459
3635,Noruega,NOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.0096509866239
3636,Nepal,NPL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.53244855273161
3637,Nauru,NRU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3638,Nueva Zelandia,NZL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3639,Miembros OCDE,OED,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.44506046862934
3640,Omán,OMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3641,Otros Estados pequeos,OSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3642,Pakistán,PAK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.56975744905695
3643,Panamá,PAN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.4321303682908
3644,Perú,PER,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.54786765047102
3645,Filipinas,PHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.40249443571273
3646,Palau,PLW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3647,Papua Nueva Guinea,PNG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.57028152886213
3648,Polonia,POL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3649,previa al dividendo demográfico,PRE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.9243968216508
3650,Puerto Rico,PRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.06092371941367
3651,"Corea, República Popular Democrática de",PRK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3652,Portugal,PRT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.31074738257507
3653,Paraguay,PRY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.21247735945683
3654,Ribera Occidental y Gaza,PSE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3655,Estados pequeos de las Islas del Pacfico,PSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3656,posterior al dividendo demográfico,PST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.35585692286756
3657,Polinesia Francesa,PYF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3658,Qatar,QAT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3659,Rumania,ROU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3660,Federación de Rusia,RUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3661,Rwanda,RWA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-12.4649926826696
3662,Asia meridional,SAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.76100306491563
3663,Arabia Saudita,SAU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3664,Sudán,SDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-1.1204491178589
3665,Senegal,SEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.88392710164631
3666,Singapur,SGP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-3.10316815597076
3667,Islas Salomón,SLB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3668,Sierra Leona,SLE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.68523879052559
3669,El Salvador,SLV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3670,San Marino,SMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3671,Somalia,SOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-6.11062333034268
3672,Serbia,SRB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3673,África al sur del Sahara (excluido altos ingresos),SSA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.94909312147378
3674,Sudán del Sur,SSD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3675,África al sur del Sahara,SSF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.94967864906586
3676,Pequeños Estados,SST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3677,Santo Tomé y Príncipe,STP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3678,Suriname,SUR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.49999999926565
3679,República Eslovaca,SVK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3680,Eslovenia,SVN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3681,Suecia,SWE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.82116450044803
3682,Eswatini,SWZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3683,Sint Maarten (Dutch part),SXM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3684,Seychelles,SYC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.91924645614034
3685,República Árabe Siria,SYR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,9.2713638022407
3686,Islas Turcas y Caicos,TCA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3687,Chad,TCD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-2.5109396034681
3688,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,10.8968398976763
3689,Europa y Asia central (BIRF y la AIF),TEC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3690,Togo,TGO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,14.2860112630529
3691,Tailandia,THA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.83099614370542
3692,Tayikistán,TJK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3693,Turkmenistán,TKM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3694,América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.19088659977918
3695,Timor-Leste,TLS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3696,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3697,Tonga,TON,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3698,Asia meridional (BIRF y la AIF),TSA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.76100306491563
3699,África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,4.94967864906586
3700,Trinidad y Tobago,TTO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.63049977210248
3701,Túnez,TUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3702,Turquía,TUR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.45905679838097
3703,Tuvalu,TUV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3704,Tanzanía,TZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3705,Uganda,UGA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3706,Ucrania,UKR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3707,Ingreso mediano alto,UMC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,8.75222077857684
3708,Uruguay,URY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,2.44052077893583
3709,Estados Unidos,USA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,5.8000000000003
3710,Uzbekistán,UZB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3711,San Vicente y las Granadinas,VCT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,3.66972556461145
3712,Venezuela,VEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,11.1293452932625
3713,Islas Vírgenes Británicas,VGB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3714,Islas Vírgenes (EE.UU.),VIR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3715,Viet Nam,VNM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3716,Vanuatu,VUT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3717,Mundo,WLD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,6.55828455422598
3718,Samoa,WSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3719,Kosovo,XKX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3720,"Yemen, Rep. del",YEM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,0.0
3721,Sudáfrica,ZAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,7.93960864480677
3722,Zambia,ZMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,12.2140480179323
3723,Zimbabwe,ZWE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1964,-1.10617185944358
3724,Aruba,ABW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3725,0.0,AFE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3726,Afganistán,AFG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3727,0.0,AFW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3728,Angola,AGO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3729,Albania,ALB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3730,Andorra,AND,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3731,El mundo árabe,ARB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3732,Emiratos Árabes Unidos,ARE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3733,Argentina,ARG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3734,Armenia,ARM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3735,Samoa Americana,ASM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3736,Antigua y Barbuda,ATG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3737,Australia,AUS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3738,Austria,AUT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3739,Azerbaiyán,AZE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
